,Name,White_percentage,African_percentage,Asian_percentage,Native_percentage
1204,"Garrett County, Maryland",95.54,0.8500000000000001,0.3,0.12
1205,"Harford County, Maryland",72.87,14.45,3.1300000000000003,0.27
1206,"Howard County, Maryland",47.949999999999996,19.64,19.950000000000003,0.36
1207,"Kent County, Maryland",75.91,14.63,1.31,0.21
1208,"Montgomery County, Maryland",43.1,18.56,15.4,0.66
1209,"Prince George's County, Maryland",12.91,59.830000000000005,4.33,0.9199999999999999
1210,"Queen Anne's County, Maryland",84.78999999999999,5.64,1.18,0.31
1211,"St. Mary's County, Maryland",72.03,14.32,2.96,0.38999999999999996
1212,"Somerset County, Maryland",53.11,38.61,1.03,0.47000000000000003
1213,"Talbot County, Maryland",75.78,11.32,1.43,0.38999999999999996
1214,"Washington County, Maryland",75.92999999999999,11.44,2.01,0.3
1215,"Wicomico County, Maryland",59.3,27.02,3.04,0.42
1216,"Worcester County, Maryland",79.77,11.89,1.44,0.26
1217,"Baltimore city, Maryland",27.83,57.79,3.62,0.4
1218,"Barnstable County, Massachusetts",85.79,2.88,1.41,0.54
1219,"Berkshire County, Massachusetts",85.92,3.3300000000000005,1.5699999999999998,0.22
1220,"Bristol County, Massachusetts",78.69,4.43,2.3800000000000003,0.42
1221,"Dukes County, Massachusetts",79.23,3.95,0.8999999999999999,1.04
1222,"Essex County, Massachusetts",68.94,4.14,3.6799999999999997,0.5
1223,"Franklin County, Massachusetts",87.85,1.51,1.69,0.27999999999999997
1224,"Hampden County, Massachusetts",64.91,8.92,2.65,0.5
1225,"Hampshire County, Massachusetts",80.19,2.9000000000000004,6.65,0.26
1226,"Middlesex County, Massachusetts",68.16,5.19,12.9,0.22999999999999998
1227,"Nantucket County, Massachusetts",71.27,7.199999999999999,1.8499999999999999,0.61
1228,"Norfolk County, Massachusetts",71.56,7.08,12.19,0.16999999999999998
1229,"Plymouth County, Massachusetts",77.53,8.5,1.46,0.22999999999999998
1230,"Suffolk County, Massachusetts",47.06,18.240000000000002,10.17,0.48
1231,"Worcester County, Massachusetts",73.57000000000001,5.57,5.390000000000001,0.32
1232,"Alcona County, Michigan",94.86,0.22999999999999998,0.13999999999999999,0.6
1233,"Alger County, Michigan",83.27,6.64,0.29,3.71
1234,"Allegan County, Michigan",87.6,1.32,0.73,0.66
1235,"Alpena County, Michigan",94.02000000000001,0.33999999999999997,0.41000000000000003,0.42
1236,"Antrim County, Michigan",93.47,0.16999999999999998,0.31,0.86
1237,"Arenac County, Michigan",93.43,0.22999999999999998,0.25,0.8699999999999999
1238,"Baraga County, Michigan",70.75,7.3999999999999995,0.2,13.450000000000001
1239,"Barry County, Michigan",92.09,0.5,0.4,0.42
1240,"Bay County, Michigan",89.84,1.6400000000000001,0.52,0.44999999999999996
1241,"Benzie County, Michigan",93.08,0.37,0.4,0.9900000000000001
1242,"Berrien County, Michigan",73.61999999999999,13.88,2.07,0.61
1243,"Branch County, Michigan",88.26,2.58,0.6,0.43
1244,"Calhoun County, Michigan",76.47,10.81,2.79,0.65
1245,"Cass County, Michigan",85.3,4.5,0.62,1.16
1246,"Charlevoix County, Michigan",92.32000000000001,0.3,0.48,1.47
1247,"Cheboygan County, Michigan",89.98,0.38,0.36,2.8000000000000003
1248,"Chippewa County, Michigan",67.43,7.140000000000001,0.53,15.409999999999998
1249,"Clare County, Michigan",93.60000000000001,0.49,0.22999999999999998,0.6799999999999999
1250,"Clinton County, Michigan",87.46000000000001,2.17,2.37,0.4
1251,"Crawford County, Michigan",93.47,0.44,0.42,0.69
1252,"Delta County, Michigan",91.28,0.25,0.42,2.3
1253,"Dickinson County, Michigan",93.96,0.25,0.5700000000000001,0.49
1254,"Eaton County, Michigan",81.78999999999999,7.04,2.27,0.41000000000000003
1255,"Emmet County, Michigan",89.64,0.48,0.52,3.29
1256,"Genesee County, Michigan",71.21,19.67,1.01,0.43
1257,"Gladwin County, Michigan",94.73,0.27999999999999997,0.32,0.4
1258,"Gogebic County, Michigan",90.77,0.5499999999999999,0.24,3.64
1259,"Grand Traverse County, Michigan",90.83,0.63,0.8699999999999999,1.02
1260,"Gratiot County, Michigan",86.22,5.36,0.38999999999999996,0.47000000000000003
1261,"Hillsdale County, Michigan",93.25,0.44999999999999996,0.38999999999999996,0.37
1262,"Houghton County, Michigan",91.29,0.77,2.29,0.44
1263,"Huron County, Michigan",94.91000000000001,0.26,0.48,0.32
1264,"Ingham County, Michigan",69.69,12.49,5.800000000000001,0.54
1265,"Ionia County, Michigan",88.24,4.83,0.35000000000000003,0.44999999999999996
1266,"Iosco County, Michigan",92.96,0.6799999999999999,0.67,0.54
1267,"Iron County, Michigan",93.97,0.21,0.36,0.8
1268,"Isabella County, Michigan",84.11,3.3099999999999996,1.7399999999999998,3.54
1269,"Jackson County, Michigan",83.1,7.88,0.9299999999999999,0.41000000000000003
1270,"Kalamazoo County, Michigan",75.29,11.600000000000001,2.69,0.49
1271,"Kalkaska County, Michigan",92.93,0.22,0.33,0.84
1272,"Kent County, Michigan",72.95,9.8,3.34,0.61
1273,"Keweenaw County, Michigan",95.5,0.24,0.0,0.05
1274,"Lake County, Michigan",85.11,7.37,0.37,0.7000000000000001
1275,"Lapeer County, Michigan",90.56,1.11,0.45999999999999996,0.41000000000000003
1276,"Leelanau County, Michigan",89.86,0.3,0.49,3.01
1277,"Lenawee County, Michigan",87.05000000000001,2.63,0.5,0.51
1278,"Livingston County, Michigan",92.03,0.59,0.86,0.32
1279,"Luce County, Michigan",84.89999999999999,0.22999999999999998,0.04,6.87
1280,"Mackinac County, Michigan",74.58,0.5599999999999999,0.26,15.68
1281,"Macomb County, Michigan",76.29,12.42,4.36,0.25
1282,"Manistee County, Michigan",88.5,2.45,0.33,2.11
1283,"Marquette County, Michigan",90.21000000000001,1.22,0.62,1.6099999999999999
1284,"Mason County, Michigan",91.06,0.62,0.54,0.84
1285,"Mecosta County, Michigan",90.44,2.0,0.8099999999999999,0.5700000000000001
1286,"Menominee County, Michigan",91.47999999999999,0.45999999999999996,0.42,3.19
1287,"Midland County, Michigan",89.58,1.15,2.07,0.41000000000000003
1288,"Missaukee County, Michigan",93.58,0.22,0.31,0.47000000000000003
1289,"Monroe County, Michigan",88.86,2.67,0.62,0.35000000000000003
1290,"Montcalm County, Michigan",90.23,3.2300000000000004,0.33999999999999997,0.37
1291,"Montmorency County, Michigan",94.17,0.2,0.26,0.74
1292,"Muskegon County, Michigan",76.05,13.600000000000001,0.63,0.79
1293,"Newaygo County, Michigan",89.68,0.8699999999999999,0.4,0.67
1294,"Oakland County, Michigan",70.1,13.4,8.32,0.26
1295,"Oceana County, Michigan",83.5,0.5,0.26,1.1900000000000002
1296,"Ogemaw County, Michigan",93.93,0.3,0.27,0.59
1297,"Ontonagon County, Michigan",94.1,0.13999999999999999,0.36,1.0699999999999998
1298,"Osceola County, Michigan",93.55,0.72,0.15,0.66
1299,"Oscoda County, Michigan",94.17999999999999,0.1,0.15,0.45999999999999996
1300,"Otsego County, Michigan",92.94,0.4,0.36,0.67
1301,"Ottawa County, Michigan",84.0,1.8399999999999999,2.73,0.49
1302,"Presque Isle County, Michigan",95.07,0.27,0.4,0.52
1303,"Roscommon County, Michigan",94.07,0.27999999999999997,0.33,0.44999999999999996
1304,"Saginaw County, Michigan",70.44,18.21,1.27,0.43
1305,"St. Clair County, Michigan",90.08,2.46,0.52,0.44
1306,"St. Joseph County, Michigan",84.56,2.2399999999999998,0.6799999999999999,0.45999999999999996
1307,"Sanilac County, Michigan",93.28,0.41000000000000003,0.21,0.35000000000000003
1308,"Schoolcraft County, Michigan",83.96000000000001,0.12,0.19,8.74
1309,"Shiawassee County, Michigan",92.71000000000001,0.48,0.44,0.38999999999999996
1310,"Tuscola County, Michigan",92.67,0.7799999999999999,0.29,0.38
1311,"Van Buren County, Michigan",81.16,3.2099999999999995,0.51,1.08
1312,"Washtenaw County, Michigan",69.22,11.5,9.04,0.32
1313,"Wayne County, Michigan",49.2,37.62,3.62,0.4
1314,"Wexford County, Michigan",92.43,0.5700000000000001,0.5499999999999999,0.53
1315,"Aitkin County, Minnesota",92.62,0.4,0.24,2.52
1316,"Anoka County, Minnesota",76.99000000000001,7.88,5.29,0.7000000000000001
1317,"Becker County, Minnesota",84.75,0.58,0.45999999999999996,7.02
1318,"Beltrami County, Minnesota",70.94,1.18,0.61,20.369999999999997
1319,"Benton County, Minnesota",87.35000000000001,4.89,1.13,0.5599999999999999
1320,"Big Stone County, Minnesota",93.54,0.5599999999999999,0.33,0.95
1321,"Blue Earth County, Minnesota",84.22,5.74,2.6599999999999997,0.42
1322,"Brown County, Minnesota",93.86,0.49,0.49,0.2
1323,"Carlton County, Minnesota",86.04,1.55,0.42,6.12
1324,"Carver County, Minnesota",86.46000000000001,2.07,3.4099999999999997,0.27
1325,"Cass County, Minnesota",82.49,0.24,0.37,11.68
1326,"Chippewa County, Minnesota",84.56,0.6,0.38999999999999996,1.04
1327,"Chisago County, Minnesota",90.77,1.51,1.37,0.6
1328,"Clay County, Minnesota",84.89,4.88,1.2,1.76
1329,"Clearwater County, Minnesota",84.43,0.27,0.27,8.88
1330,"Cook County, Minnesota",83.67999999999999,0.44999999999999996,0.88,8.18
1331,"Cottonwood County, Minnesota",83.5,1.24,3.2,0.44
1332,"Crow Wing County, Minnesota",93.14,0.63,0.5,1.0
1333,"Dakota County, Minnesota",75.13,7.4399999999999995,5.48,0.54
1334,"Dodge County, Minnesota",91.47999999999999,0.64,0.53,0.32
1335,"Douglas County, Minnesota",94.57,0.6,0.59,0.33
1336,"Faribault County, Minnesota",91.49000000000001,0.43,0.33,0.59
1337,"Fillmore County, Minnesota",95.53,0.48,0.33,0.08
1338,"Freeborn County, Minnesota",84.11999999999999,1.5699999999999998,3.7199999999999998,0.44
1339,"Goodhue County, Minnesota",90.06,1.44,0.73,1.29
1340,"Grant County, Minnesota",94.19,0.21,0.33,0.51
1341,"Hennepin County, Minnesota",66.73,13.38,7.64,0.9299999999999999
1342,"Houston County, Minnesota",95.0,0.52,0.54,0.29
1343,"Hubbard County, Minnesota",90.25999999999999,0.44,0.31,2.7199999999999998
1344,"Isanti County, Minnesota",92.11,0.77,1.1900000000000002,0.52
1345,"Itasca County, Minnesota",89.69,0.4,0.32,3.45
1346,"Jackson County, Minnesota",91.43,1.2,1.24,0.31
1347,"Kanabec County, Minnesota",94.11,0.42,0.52,0.8
1348,"Kandiyohi County, Minnesota",80.04,6.0600000000000005,1.35,0.5
1349,"Kittson County, Minnesota",95.34,0.06999999999999999,0.43,0.36
1350,"Koochiching County, Minnesota",90.99000000000001,0.37,0.32,2.36
1351,"Lac qui Parle County, Minnesota",93.62,0.54,0.6,0.22
1352,"Lake County, Minnesota",94.69,0.1,0.5,0.47000000000000003
1353,"Lake of the Woods County, Minnesota",93.33,0.35000000000000003,0.48,0.51
1354,"Le Sueur County, Minnesota",90.64,0.9199999999999999,0.47000000000000003,0.36
1355,"Lincoln County, Minnesota",95.85000000000001,0.18,0.38999999999999996,0.37
1356,"Lyon County, Minnesota",82.89,3.65,5.0200000000000005,0.53
1357,"McLeod County, Minnesota",90.33,0.64,0.65,0.43
1358,"Mahnomen County, Minnesota",42.559999999999995,0.15,0.13,42.95
1359,"Marshall County, Minnesota",93.73,0.13999999999999999,0.21,0.41000000000000003
1360,"Martin County, Minnesota",91.69,0.59,0.51,0.38
1361,"Meeker County, Minnesota",93.44,0.4,0.25,0.21
1362,"Mille Lacs County, Minnesota",87.99,0.31,0.49,5.67
1363,"Morrison County, Minnesota",94.81,0.54,0.32,0.38999999999999996
1364,"Mower County, Minnesota",76.95,4.09,5.18,0.47000000000000003
1365,"Murray County, Minnesota",92.57,0.32,1.28,0.31
1366,"Nicollet County, Minnesota",86.33,4.95,1.63,0.52
1367,"Nobles County, Minnesota",58.809999999999995,4.41,6.11,2.06
1368,"Norman County, Minnesota",90.27,0.31,0.27999999999999997,1.82
1369,"Olmsted County, Minnesota",77.84,6.819999999999999,6.3100000000000005,0.38
1370,"Otter Tail County, Minnesota",91.39,1.43,0.5599999999999999,0.54
1371,"Pennington County, Minnesota",88.87,1.29,0.88,1.4500000000000002
1372,"Pine County, Minnesota",88.24,1.66,0.91,3.46
1373,"Pipestone County, Minnesota",86.58,1.1400000000000001,0.7000000000000001,1.34
1374,"Polk County, Minnesota",87.3,3.1300000000000003,0.5,1.46
1375,"Pope County, Minnesota",95.53,0.35000000000000003,0.44,0.32
1376,"Ramsey County, Minnesota",59.550000000000004,12.93,15.58,0.8099999999999999
1377,"Red Lake County, Minnesota",92.67999999999999,0.38,0.15,1.53
1378,"Redwood County, Minnesota",85.9,0.52,2.68,5.489999999999999
1379,"Renville County, Minnesota",89.37,0.47000000000000003,0.47000000000000003,0.86
1380,"Rice County, Minnesota",78.45,6.54,2.33,0.6799999999999999
1381,"Rock County, Minnesota",92.71000000000001,0.53,0.67,0.58
1382,"Roseau County, Minnesota",89.77000000000001,0.5700000000000001,2.6,1.5699999999999998
1383,"St. Louis County, Minnesota",88.59,2.09,0.96,2.26
1384,"Scott County, Minnesota",77.64999999999999,5.45,6.64,1.09
1385,"Sherburne County, Minnesota",87.98,3.7699999999999996,1.3299999999999998,0.45999999999999996
1386,"Sibley County, Minnesota",89.67,0.5700000000000001,0.51,0.33999999999999997
1387,"Stearns County, Minnesota",82.67,8.41,2.01,0.4
1388,"Steele County, Minnesota",85.95,3.6700000000000004,0.91,0.32
1389,"Stevens County, Minnesota",85.35000000000001,0.8699999999999999,0.72,1.76
1390,"Swift County, Minnesota",89.52,0.89,0.79,0.5
1391,"Todd County, Minnesota",88.73,0.47000000000000003,0.4,0.38999999999999996
1392,"Traverse County, Minnesota",85.42,0.8,0.0,6.460000000000001
1393,"Wabasha County, Minnesota",93.94,0.5700000000000001,0.44999999999999996,0.25
1394,"Wadena County, Minnesota",93.34,0.9299999999999999,0.45999999999999996,0.52
1395,"Waseca County, Minnesota",89.84,1.8900000000000001,0.59,0.79
1396,"Washington County, Minnesota",79.10000000000001,5.25,6.950000000000001,0.48
1397,"Watonwan County, Minnesota",72.95,0.43,0.8500000000000001,0.84
1398,"Wilkin County, Minnesota",92.12,0.65,0.13999999999999999,1.48
1399,"Winona County, Minnesota",89.87,1.8499999999999999,1.8800000000000001,0.24
1400,"Wright County, Minnesota",89.92,1.87,1.34,0.32
1401,"Yellow Medicine County, Minnesota",89.46,0.5599999999999999,0.29,3.05
1402,"Adams County, Mississippi",37.22,56.830000000000005,0.5599999999999999,0.22
1403,"Alcorn County, Mississippi",80.58,12.479999999999999,0.52,0.29
1404,"Amite County, Mississippi",58.67,38.16,0.24,0.25
1405,"Attala County, Mississippi",52.769999999999996,42.92,0.54,0.22
1406,"Benton County, Mississippi",59.93000000000001,34.870000000000005,0.01,0.21
1407,"Bolivar County, Mississippi",32.629999999999995,62.5,0.8500000000000001,0.09
1408,"Calhoun County, Mississippi",66.14999999999999,26.13,0.13,0.2
1409,"Carroll County, Mississippi",65.44,30.45,0.31,0.2
1410,"Chickasaw County, Mississippi",50.64999999999999,43.47,0.25,0.19
1411,"Choctaw County, Mississippi",67.83,28.410000000000004,0.06999999999999999,0.18
1412,"Claiborne County, Mississippi",10.66,87.46000000000001,0.03,0.1
1413,"Clarke County, Mississippi",63.959999999999994,32.76,0.05,0.16
1414,"Clay County, Mississippi",38.7,57.97,0.31,0.21
1415,"Coahoma County, Mississippi",20.16,76.12,0.54,0.15
1416,"Copiah County, Mississippi",43.38,50.56,0.43,0.21
1417,"Covington County, Mississippi",60.62,34.98,0.44999999999999996,0.19
1418,"DeSoto County, Mississippi",59.39,30.330000000000002,1.6400000000000001,0.27999999999999997
1419,"Forrest County, Mississippi",55.779999999999994,36.25,1.02,0.29
1420,"Franklin County, Mississippi",64.12,33.68,0.13,0.05
1421,"George County, Mississippi",86.7,7.32,0.32,0.38999999999999996
1422,"Greene County, Mississippi",72.78999999999999,23.27,0.16,0.47000000000000003
1423,"Grenada County, Mississippi",52.43,43.5,0.42,0.19
1424,"Hancock County, Mississippi",82.17999999999999,8.59,0.9299999999999999,0.64
1425,"Harrison County, Mississippi",61.4,24.79,2.88,0.51
1426,"Hinds County, Mississippi",25.75,69.43,0.96,0.16999999999999998
1427,"Holmes County, Mississippi",13.99,83.86,0.12,0.21
1428,"Humphreys County, Mississippi",18.47,78.48,0.13,0.16999999999999998
1429,"Issaquena County, Mississippi",39.61,56.58,0.37,0.22
1430,"Itawamba County, Mississippi",88.91,6.81,0.21,0.25
1431,"Jackson County, Mississippi",66.11,20.990000000000002,2.2399999999999998,0.51
1432,"Jasper County, Mississippi",46.2,50.96000000000001,0.05,0.18
1433,"Jefferson County, Mississippi",12.31,85.28,0.21,0.16999999999999998
1434,"Jefferson Davis County, Mississippi",38.49,58.68,0.19,0.1
1435,"Jones County, Mississippi",62.57,28.610000000000003,0.42,0.6799999999999999
1436,"Kemper County, Mississippi",31.380000000000003,61.14000000000001,0.06999999999999999,5.17
1437,"Lafayette County, Mississippi",70.37,20.39,3.02,0.15
1438,"Lamar County, Mississippi",69.22,22.38,1.72,0.22999999999999998
1439,"Lauderdale County, Mississippi",50.59,44.03,0.8,0.19
1440,"Lawrence County, Mississippi",65.31,30.819999999999997,0.3,0.13999999999999999
1441,"Leake County, Mississippi",47.69,38.71,0.37,6.72
1442,"Lee County, Mississippi",64.07000000000001,29.09,1.11,0.22
1443,"Leflore County, Mississippi",21.25,73.72999999999999,0.75,0.12
1444,"Lincoln County, Mississippi",66.14999999999999,30.2,0.47000000000000003,0.22999999999999998
1445,"Lowndes County, Mississippi",50.57000000000001,44.15,0.91,0.22
1446,"Madison County, Mississippi",55.730000000000004,35.410000000000004,2.93,0.27999999999999997
1447,"Marion County, Mississippi",64.73,31.19,0.27999999999999997,0.2
1448,"Marshall County, Mississippi",48.89,44.18,0.22999999999999998,0.29
1449,"Monroe County, Mississippi",66.21000000000001,30.240000000000002,0.2,0.16
1450,"Montgomery County, Mississippi",52.07000000000001,44.519999999999996,0.29,0.11
1451,"Neshoba County, Mississippi",56.81,22.02,0.43,17.18
1452,"Newton County, Mississippi",60.39,30.4,0.36,5.54
1453,"Noxubee County, Mississippi",25.869999999999997,70.27,0.15,0.13
1454,"Oktibbeha County, Mississippi",57.17,35.39,2.91,0.21
1455,"Panola County, Mississippi",47.47,48.46,0.19,0.19
1456,"Pearl River County, Mississippi",79.85,11.95,0.5,0.53
1457,"Perry County, Mississippi",77.68,18.22,0.25,0.43
1458,"Pike County, Mississippi",41.88,53.47,0.63,0.32
1459,"Pontotoc County, Mississippi",77.37,13.55,0.18,0.45999999999999996
1460,"Prentiss County, Mississippi",81.19,14.280000000000001,0.33999999999999997,0.27
1461,"Quitman County, Mississippi",24.13,73.61,0.19,0.02
1462,"Rankin County, Mississippi",71.88,20.74,1.4500000000000002,0.22
1463,"Scott County, Mississippi",48.06,35.77,0.37,0.9299999999999999
1464,"Sharkey County, Mississippi",25.53,70.76,0.53,0.03
1465,"Simpson County, Mississippi",61.61,34.06,0.32,0.16
1466,"Smith County, Mississippi",74.69,21.9,0.15,0.13999999999999999
1467,"Stone County, Mississippi",76.0,17.740000000000002,0.5499999999999999,0.45999999999999996
1468,"Sunflower County, Mississippi",26.55,69.94,0.32,0.09
1469,"Tallahatchie County, Mississippi",39.550000000000004,58.620000000000005,0.08,0.13
1470,"Tate County, Mississippi",64.74,29.439999999999998,0.25,0.26
1471,"Tippah County, Mississippi",77.03999999999999,15.879999999999999,0.12,0.19
1472,"Tishomingo County, Mississippi",92.04,2.3,0.22,0.31
1473,"Tunica County, Mississippi",19.11,77.28,0.29,0.13
1474,"Union County, Mississippi",78.31,14.31,0.42,0.25
1475,"Walthall County, Mississippi",54.690000000000005,41.29,0.37,0.3
1476,"Warren County, Mississippi",47.24,47.89,0.8200000000000001,0.18
1477,"Washington County, Mississippi",25.080000000000002,71.33,0.67,0.13999999999999999
1478,"Wayne County, Mississippi",57.38999999999999,39.09,0.18,0.2
1479,"Webster County, Mississippi",77.84,17.98,0.13,0.2
1480,"Wilkinson County, Mississippi",29.48,67.39,0.18,0.22
1481,"Winston County, Mississippi",50.21,45.85,0.24,1.01
1482,"Yalobusha County, Mississippi",59.14,37.16,0.19,0.19
1483,"Yazoo County, Mississippi",37.43,59.57,0.43,0.19
1484,"Adair County, Missouri",86.29,5.050000000000001,2.71,0.2
1485,"Andrew County, Missouri",93.23,0.86,0.49,0.29
1486,"Atchison County, Missouri",94.39999999999999,0.43,0.15,0.47000000000000003
1487,"Audrain County, Missouri",86.72,5.24,0.45999999999999996,0.36
1488,"Barry County, Missouri",82.98,0.31,2.35,1.31
1489,"Barton County, Missouri",89.9,0.27999999999999997,0.33999999999999997,1.3
1490,"Bates County, Missouri",93.04,0.97,0.3,0.62
1491,"Benton County, Missouri",92.97,0.38999999999999996,0.29,0.5599999999999999
1492,"Bollinger County, Missouri",93.99,0.37,0.22,0.32
1493,"Boone County, Missouri",76.22,9.86,4.26,0.33999999999999997
1494,"Buchanan County, Missouri",82.58,5.220000000000001,1.25,0.53
1495,"Butler County, Missouri",85.53,5.91,0.72,0.49
1496,"Caldwell County, Missouri",93.60000000000001,0.7799999999999999,0.3,0.43
1497,"Callaway County, Missouri",87.55,4.46,0.51,0.36
